Date,Open,High,Low,Close,Adj Close,Volume
2018-08-20,1220.660034,1225.910034,1208.699951,1221.949951,1221.949951,1110900
2018-08-21,1223.020020,1232.760010,1215.030029,1217.410034,1217.410034,1154100
2018-08-22,1214.219971,1226.530029,1213.219971,1221.750000,1221.750000,1114800
2018-08-23,1219.880005,1235.170044,1219.349976,1221.160034,1221.160034,1233300
2018-08-24,1226.000000,1237.400024,1221.420044,1236.750000,1236.750000,1222700
2018-08-27,1244.140015,1257.869995,1240.680054,1256.270020,1256.270020,1429000
2018-08-28,1255.900024,1256.560059,1242.969971,1245.859985,1245.859985,1366500
2018-08-29,1255.000000,1267.170044,1252.800049,1264.650024,1264.650024,1846300
2018-08-30,1263.400024,1269.489990,1247.209961,1254.439941,1254.439941,1505200
2018-08-31,1252.209961,1252.550049,1225.750000,1231.800049,1231.800049,2115400
2018-09-04,1222.520020,1227.869995,1206.560059,1211.310059,1211.310059,2072900
2018-09-05,1209.219971,1214.869995,1175.339966,1199.099976,1199.099976,2699400
2018-09-06,1198.569946,1198.989990,1163.609985,1183.989990,1183.989990,2342700
2018-09-07,1172.000000,1188.550049,1169.270020,1177.589966,1177.589966,1632900
2018-09-10,1184.199951,1186.660034,1170.609985,1175.060059,1175.060059,1383500
2018-09-11,1171.099976,1190.939941,1165.949951,1189.989990,1189.989990,1462700
2018-09-12,1182.000000,1190.689941,1166.160034,1171.599976,1171.599976,1785800
2018-09-13,1179.699951,1187.859985,1169.219971,1182.140015,1182.140015,2003400
2018-09-14,1188.000000,1188.000000,1173.520020,1177.979980,1177.979980,1208800
2018-09-17,1177.770020,1181.819946,1158.459961,1159.829956,1159.829956,1704800
2018-09-18,1162.660034,1181.329956,1161.430054,1167.109985,1167.109985,1615700
2018-09-19,1168.959961,1176.270020,1158.619995,1174.270020,1174.270020,1298100
2018-09-20,1180.670044,1194.000000,1176.250000,1191.569946,1191.569946,1462200
2018-09-21,1194.920044,1196.579956,1172.060059,1172.119995,1172.119995,4561100
2018-09-24,1159.410034,1185.189941,1151.500000,1179.560059,1179.560059,1557500
2018-09-25,1184.250000,1196.859985,1174.089966,1193.890015,1193.890015,1657600
2018-09-26,1193.689941,1207.239990,1185.400024,1194.060059,1194.060059,1882500
2018-09-27,1200.000000,1216.859985,1198.050049,1207.359985,1207.359985,1813700
2018-09-28,1204.089966,1208.449951,1197.829956,1207.079956,1207.079956,1780600
