Date,Open,High,Low,Close,Adj Close,Volume
2018-08-20,64.449997,64.680000,63.080002,64.160004,64.160004,468400
2018-08-21,64.150002,64.769997,63.720001,63.810001,63.810001,487300
2018-08-22,63.500000,64.970001,63.099998,64.349998,64.349998,433300
2018-08-23,64.400002,65.389999,63.709999,64.010002,64.010002,458000
2018-08-24,64.000000,65.800003,64.000000,65.550003,65.550003,446300
2018-08-27,65.889999,67.300003,65.800003,66.660004,66.660004,374300
2018-08-28,66.970001,67.919998,66.449997,67.300003,67.300003,481600
2018-08-29,67.500000,67.599998,66.660004,67.080002,67.080002,374300
2018-08-30,67.000000,67.410004,66.169998,66.459999,66.459999,430100
2018-08-31,66.239998,68.489998,66.239998,68.260002,68.260002,397700
2018-09-04,68.000000,70.239998,67.150002,69.879997,69.879997,575000
2018-09-05,69.699997,69.879997,66.839996,68.769997,68.769997,573400
2018-09-06,68.889999,70.500000,68.769997,70.290001,70.290001,559300
2018-09-07,69.919998,71.959999,69.279999,70.459999,70.459999,528100
2018-09-10,70.959999,72.050003,70.540001,71.879997,71.879997,546900
2018-09-11,71.940002,73.639999,71.599998,72.940002,72.940002,615400
2018-09-12,72.800003,73.300003,70.349998,70.360001,70.360001,667600
2018-09-13,70.580002,72.129997,70.480003,71.430000,71.430000,374400
2018-09-14,72.239998,73.610001,71.639999,73.410004,73.410004,550300
2018-09-17,73.430000,74.139999,68.370003,68.669998,68.669998,889800
2018-09-18,69.050003,70.750000,68.949997,69.080002,69.080002,569600
2018-09-19,68.889999,69.300003,66.220001,67.370003,67.370003,722800
2018-09-20,67.779999,68.040001,64.959999,65.459999,65.459999,610500
2018-09-21,65.650002,66.580002,64.370003,64.790001,64.790001,1313500
2018-09-24,64.349998,64.870003,63.200001,63.619999,63.619999,621200
2018-09-25,63.910000,67.339996,63.830002,66.970001,66.970001,665900
2018-09-26,67.150002,67.709999,66.089996,66.389999,66.389999,434400
2018-09-27,66.750000,67.940002,66.400002,67.610001,67.610001,352500
2018-09-28,67.470001,69.349998,67.470001,68.430000,68.430000,372900
2018-10-01,68.610001,69.820000,66.580002,66.839996,66.839996,376700
2018-10-02,66.279999,66.480003,63.639999,64.230003,64.230003,461700
2018-10-03,64.589996,65.830002,63.650002,64.760002,64.760002,336900
2018-10-04,64.089996,64.349998,62.299999,62.810001,62.810001,452400
2018-10-05,62.910000,64.239998,61.240002,62.669998,62.669998,466800
2018-10-08,62.459999,64.330002,61.549999,63.410000,63.410000,664000
2018-10-09,63.410000,64.769997,62.169998,62.840000,62.840000,499800
2018-10-10,62.279999,62.279999,57.540001,57.660000,57.660000,1078200
2018-10-11,57.020000,58.799999,56.080002,56.189999,56.189999,820600
2018-10-12,57.849998,59.119999,57.290001,58.860001,58.860001,701800
2018-10-15,57.150002,57.500000,54.389999,57.060001,57.060001,789000
2018-10-16,57.599998,61.369999,57.349998,61.240002,61.240002,411800
2018-10-17,62.730000,62.730000,59.520000,61.650002,61.650002,522000
2018-10-18,61.110001,61.900002,58.169998,58.259998,58.259998,514600
2018-10-19,58.490002,59.860001,57.709999,58.520000,58.520000,453700
2018-10-22,55.900002,59.029999,55.110001,57.980000,57.980000,735900
2018-10-23,56.340000,58.450001,55.730000,58.040001,58.040001,622600
2018-10-24,58.450001,59.000000,57.369999,57.650002,57.650002,733000
2018-10-25,58.220001,59.439999,57.830002,58.950001,58.950001,473900
2018-10-26,57.450001,59.320000,55.090000,56.950001,56.950001,653900
2018-10-29,58.080002,59.349998,54.810001,55.900002,55.900002,447200
2018-10-30,55.750000,58.080002,55.110001,57.950001,57.950001,547600
2018-10-31,58.849998,62.139999,58.849998,61.720001,61.720001,694600
2018-11-01,62.090000,62.090000,59.520000,61.400002,61.400002,715800
2018-11-02,61.930000,62.860001,60.689999,61.200001,61.200001,528500
2018-11-05,61.200001,61.939999,59.200001,60.439999,60.439999,590000
2018-11-06,60.240002,61.709999,59.250000,60.080002,60.080002,834400
2018-11-07,54.799999,56.000000,49.639999,50.700001,50.700001,2267600
2018-11-08,52.820000,52.900002,50.290001,50.660000,50.660000,1079600
2018-11-09,51.750000,53.180000,51.099998,52.250000,52.250000,1057800
2018-11-12,52.160000,52.669998,49.220001,50.000000,50.000000,809200
2018-11-13,50.259998,51.779999,49.330002,50.290001,50.290001,889100
2018-11-14,50.290001,50.680000,48.919998,49.570000,49.570000,689700
2018-11-15,49.360001,50.070000,47.799999,49.580002,49.580002,767600
2018-11-16,49.090000,50.020000,48.040001,49.950001,49.950001,777800
2018-11-19,50.000000,50.029999,46.770000,46.990002,46.990002,628700
2018-11-20,45.090000,46.279999,43.700001,45.220001,45.220001,1397200
2018-11-21,45.759998,47.169998,45.560001,46.660000,46.660000,534300
2018-11-23,46.200001,47.500000,46.200001,46.680000,46.680000,222200
2018-11-26,47.259998,47.689999,46.040001,46.860001,46.860001,381500
2018-11-27,46.680000,47.400002,46.400002,46.520000,46.520000,445700
2018-11-28,46.660000,47.160000,45.259998,45.380001,45.380001,939600
2018-11-29,45.299999,45.930000,43.330002,44.070000,44.070000,1014900
2018-11-30,43.709999,44.279999,42.830002,43.470001,43.470001,1232900
2018-12-03,43.910000,45.500000,43.799999,45.180000,45.180000,1568000
2018-12-04,45.150002,46.049999,43.570000,43.639999,43.639999,948600
2018-12-06,42.599998,44.650002,42.000000,44.509998,44.509998,854000
2018-12-07,44.369999,45.080002,42.900002,43.520000,43.520000,650300
2018-12-10,43.310001,44.820000,43.310001,44.299999,44.299999,735600
2018-12-11,45.590000,46.290001,43.669998,44.209999,44.209999,1018600
2018-12-12,45.880001,46.880001,45.000000,45.590000,45.590000,1034200
